id,category,shape,shape_type,triples,lexicalization,prefix
5376,University,(X (X) (X) (X) (X (X) (X))),mixed,"[<S> Accademia di Architettura di Mendrisio <P> country <O> Switzerland, <S> Accademia di Architettura di Mendrisio <P> dean <O> Mario Botta, <S> Accademia di Architettura di Mendrisio <P> established <O> 1996, <S> Accademia di Architettura di Mendrisio <P> city <O> Mendrisio, <S> Switzerland <P> leader <O> Johann Schneider-Ammann, <S> Switzerland <P> leaderTitle <O> Federal Chancellor of Switzerland]","""Bíodh Acadamh Ealaíon Mendrizio i Mendrizio, na hEilvéise, bunaithe i 1996. B'é an t-aicme - Mario Botta. Is é an tAire Ealaíon na hEilvéise an Cansaire Féideartha Johann Schneider-Ammann. """,Irish
10456,Politician,(X (X (X)) (X (X))),mixed,"[<S> Airey Neave <P> unit <O> Royal Artillery, <S> Royal Artillery <P> garrison <O> Hohne, <S> Airey Neave <P> battle <O> World War II, <S> World War II <P> commander <O> Franklin D. Roosevelt]","""Bhríigh Airey Neave sa Dara Cogadh Domhanda, áit a raibh Franklin D. Roosevelt mar choimisinéir. Bhí aonad Neave ar an Ard-Artailleiri a bhfuil ceann dá garnisons i Hohne. """,Irish
5764,Airport,(X (X) (X) (X)),sibling,"[<S> Amsterdam Airport Schiphol <P> cityServed <O> Amsterdam, <S> Amsterdam Airport Schiphol <P> runwayLength <O> 3300.0, <S> Amsterdam Airport Schiphol <P> elevationAboveTheSeaLevel <O> -3.3528]","""Tá fad an réimeán Aerfort Amsterdam Schiphol, a sheirbheálann an chathair Amsterdam, 3,300. Tá an aerfort 3.3528 faoi leibhéal na farraige. """,Irish
518,Artist,(X (X)),,[<S> Christian Burns <P> genre <O> House music],"""Christian Burns a dhéanann house music. "" ""Is house music é an cine ceoil Christian Burns. "" ""Christian Burns is exponent de house music é"".",Irish
4693,Food,(X (X) (X)),sibling,"[<S> Bhajji <P> country <O> India, <S> Bhajji <P> ingredient <O> Gram flour]","""Bhajji, déanta as grama de phlé, a thagann as an India"".",Irish
4768,MeanOfTransportation,(X (X) (X)),sibling,"[<S> 1955 Dodge <P> engine <O> 230 (cubic inches), <S> 1955 Dodge <P> bodyStyle <O> Station wagon]","""Tá comhlacht stasion wagon 1955 Dodge, agus inneall atá, 230 inch cúbach. "" ""Tá einnsean atá 230 inch cúbach. "" ""Tá méid einnsean de 230 inch cúbach agus comhlacht stasion wagon stasion 1955 Dodge. """,Irish
6782,City,(X (X) (X (X))),mixed,"[<S> Anaheim, California <P> leaderTitle <O> California State Assembly, <S> Anaheim, California <P> isPartOf <O> California, <S> California State Assembly <P> location <O> California State Capitol]","""Anaheim, California is ceannasach ag Tionól Stáit California a féidir a fháil ag Capitol Stáit California. """,Irish
5469,Astronaut,(X (X) (X) (X) (X) (X) (X) (X)),sibling,"[<S> Buzz Aldrin <P> birthPlace <O> Glen Ridge, New Jersey, <S> Buzz Aldrin <P> nationality <O> United States, <S> Buzz Aldrin <P> selectedByNasa <O> 1963, <S> Buzz Aldrin <P> mission <O> Apollo 11, <S> Buzz Aldrin <P> awards <O> 20, <S> Buzz Aldrin <P> almaMater <O> ""Massachusetts Institute of Technology, Sc.D. 1963"", <S> Buzz Aldrin <P> birthDate <O> ""1930-01-20""]","""B'é an t-Aimeireach de a bhunús, Bazz Oldrín rugadh ar 20 Eanáir 1930 i gCathair Glen-Ridge, Stáit Nua-Jersey. I 1963 chríochnaigh sé Massachusetts Technological Institute le céim de dh.c.e. scileanna teicniúla agus chuaigh sé isteach i NASA. Bhí sé ina bhall foirne Apollo-11 agus 20 duais a fuair sé le linn a chuid seirbhíse.",Irish
3260,SportsTeam,(X (X) (X) (X)),sibling,"[<S> A.S. Livorno Calcio <P> ground <O> ""Livorno, Italy"", <S> A.S. Livorno Calcio <P> numberOfMembers <O> 19238, <S> A.S. Livorno Calcio <P> fullName <O> ""Associazione Sportiva""]","""Sport Association Livorno, their stadium is in Livorno, in Italy, and has 19 238 members. "" ""Sport Association Livorno, in Italy - suíomh Stáidión Livorno, a bhfuil 19238 ball ann agus a bhfuil ainm iomlán aige. """,Irish
3926,Building,(X (X) (X)),sibling,"[<S> Adare Manor <P> architect <O> ""James Pain and George Richard Pain,"", <S> Adare Manor <P> completionDate <O> 1862]","""D'fhan na h-ailtireacha James Pain agus George Richard Pain an Adare Manor, a chríochnaigh i 1862."", ""Is iad James Pain agus George Richard Pain an ailtire an Adare Manor, a chríochnaigh i 1862."", ""Bhí James Pain agus George Richard Pain na h-ailtire den Adare Manor, a chríochnaigh i 1862.""",Irish
12414,MeanOfTransportation,(X (X (X) (X (X) (X)))),mixed,"[<S> Guiana Space Centre <P> location <O> Kourou, French Guiana, <S> Guiana Space Centre <P> headquarter <O> French Guiana, <S> ELA-3 <P> site <O> Guiana Space Centre, <S> Ariane 5 <P> launchSite <O> ELA-3, <S> ELA-3 <P> operator <O> Arianespace]","""B'é suíomh seoladh an Ariane 5 an ELA-3 launchpad a oibríonn Arianespace. Tá suíomh ELA-3 ag Ionad Spáis na Guiana, a bhfuil an ceanncheathrú, suite i Kourou, na Guiana Fraince.",Irish
5485,WrittenWork,(X (X) (X)),sibling,"[<S> 1634: The Ram Rebellion <P> author <O> ""Eric Flint, Virginia DeMarce, et al."", <S> 1634: The Ram Rebellion <P> precededBy <O> 1634: The Galileo Affair]","""1634 The Ram Rebellion, ar dtús ag 1634 The Galileo Affair, scríobhann Eric Flint, Virginia DeMarce, et al."", ""1634: The Galileo Affair agus a sequel 1634: The Ram Rebellion a scríobh Eric Flint, Virginia DeMarce, et al."", ""1634: The Ram Rebellion a scríobh Eric Flint, Virginia DeMarce, et al. agus a scríobh 1634: The Galileo Affair"".",Irish
332,Building,(X (X)),,[<S> 108 St Georges Terrace <P> buildingStartDate <O> 1981],"""Tosaigh tógáil ""Seint George Terras 108"" i 1981. """,Irish
1872,Food,(X (X) (X)),sibling,"[<S> Amatriciana sauce <P> dishVariation <O> ""Onion, garlic, black pepper, chili"", <S> Amatriciana sauce <P> dishVariation <O> Onion]","""Tá aon cheann de na roghanna saúsa Áматричана ina bhfuil garlic, peirce dubh, peirce dubh, agus cuid eile ag baint úsáide as peirce dubh mar rogha eile.",Irish
3007,WrittenWork,(X (X)),,"[<S> ACM Transactions on Information Systems <P> codenCode <O> ""ATISET""]","""ATISET is é an cód CODEN do Ghnóthaí ACM ar Córais Faisnéise. "", ""Is é an cód CODEN do Ghnóthaí ACM ar Córais Faisnéise ""ATISET""."", ""Is é an cód CODEN do Ghnóthaí ACM ar Córais Faisnéise ATISET"".",Irish
1049,SportsTeam,(X (X)),,[<S> A.C. Cesena <P> numberOfMembers <O> 23900],"""Tá 23900 ball ag FK ""Чезена"".",Irish
2962,University,(X (X)),,[<S> Kerala <P> leader <O> Kochi],"""Is é Kochi ceannaire na Cairle. "" ""Is é Kochi ceannaire na Cairle. "" ""Tá ceannaire na Cairle i Kochi. """,Irish
284,Astronaut,(X (X)),,[<S> Alan Shepard <P> title <O> Chief of the Astronaut Office],"""Bhí Alan Sheppard ina phríomhcheann de chuid na n-Astronauta"", ""Bhí Alan Sheppard ina phríomhcheann de chuid na n-Astronauta"", ""Bhí Alan Sheppard ina phríomhcheann de chuid na n-Astronauta"".",Irish
7993,SportsTeam,(X (X (X) (X))),mixed,"[<S> A.F.C. Blackpool <P> manager <O> Stuart Parker (footballer), <S> Stuart Parker (footballer) <P> club <O> Chesterfield F.C., <S> Stuart Parker (footballer) <P> club <O> Drogheda United F.C.]","""Tá Stuart Parker ag AFC Blackpool mar a mhalairt. Tá sé ceangailte le cluba peile Chesterfield agus bhí sé ag Drogheda United FC. """,Irish
12560,Politician,(X (X) (X) (X) (X) (X)),sibling,"[<S> Albert B. White <P> spouse <O> Agnes Ward White, <S> Albert B. White <P> party <O> Republican Party (United States), <S> Albert B. White <P> birthPlace <O> Cleveland, <S> Albert B. White <P> activeYearsEndDate <O> 1905-03-04, <S> Albert B. White <P> activeYearsStartDate <O> 1901-03-04]","""Ganadh i Cleveland, thosaigh Albert B. White ar a ghairm bheatha ar an 4 Márta 1901 agus bhí sé pósta le Agnes Ward White. Bhí sé ina bhall den Pháirtí Poblachtach na Stát Aontaithe agus chríochnaigh sé a ghairm bheatha ar an 4 Márta 1905.",Irish
7399,Food,(X (X (X) (X))),mixed,"[<S> United States <P> ethnicGroup <O> African Americans, <S> United States <P> leaderTitle <O> President of the United States, <S> Baked Alaska <P> country <O> United States]","""Is é an tUachtarán ceannaire na Stát Aontaithe. Tá grúpa eitneacha ann Meiriceánaigh Afraic. Tá an deasúr, Baked Alaska, ó Mheiriceá"", ""Tá Alaska baicte sna Stáit Aontaithe áit a dtugtar an ceannaire an tUachtarán agus tá Meiriceánaigh Afraic ceann de na grúpaí eitneacha."", ""Tá Alaska baicte ón Stáit Aontaithe áit a bhfuil na Meiriceánaigh Afraic grúpa eitneacha agus tá an ceannaire ar an tUachtarán"".",Irish
9821,Food,(X (X) (X (X) (X))),mixed,"[<S> Baked Alaska <P> country <O> France, <S> France <P> leader <O> Manuel Valls, <S> France <P> leader <O> Gérard Larcher, <S> Baked Alaska <P> region <O> Hong Kong]","""Tá dhá cheannaire na Fraince mar Manuel Valls agus Gerard Larcher, tá Alaska baicte sa tír freisin a thagann ó Hong Kong. "" ""Deir go bhfuil Alasca baicte a thionscnamh i Hong Kong nó sa Fhrainc.",Irish
3022,Food,(X (X) (X) (X)),sibling,"[<S> Bakso <P> ingredient <O> Noodle, <S> Bakso <P> region <O> ""Nationwide in Indonesia, also popular in neighboring Southeast Asian countries"", <S> Bakso <P> country <O> Chinese cuisine]","""Tá an bia ó bacsó le ullmhú i tSín, tá sé tóir sa réigiún na hIonadineise, chomh maith le tíortha in aice láimhe an t-Éasán dheas. """,Irish
3285,Airport,(X (X (X))),chain,"[<S> Allama Iqbal International Airport <P> location <O> Punjab, Pakistan, <S> Punjab, Pakistan <P> leaderTitle <O> Provincial Assembly of the Punjab]","""Tá Aerfort Idirnáisiúnta Allama Iqbal suite i Punjab, Páinis, a bhfuil an Tionól Thírcheantar Punjab ina gceannas. "", ""Tá Aerfort Idirnáisiúnta Allama Iqbal suite i Punjab, Páinis, a bhfuil an Tionól Thírcheantar Punjab ina gceannas. "", ""Tá an Aerfort Idirnáisiúnta Allama Iqbal suite i Punjab, Páinis agus tá an Tionól Thírcheantar Punjab ina gceannas"".",Irish
2780,SportsTeam,(X (X)),,[<S> AZ Alkmaar <P> manager <O> John van den Brom],"""Bhí John van den Brom bainisteoir AZ Alkmaar"", ""John van den Brom bainisteoir AZ Alkmaar"", ""Tá bainisteoir AZ Alkmaar ina John van den Brom"".",Irish
7244,Food,(X (X) (X) (X)),sibling,"[<S> Bakso <P> region <O> ""Nationwide in Indonesia, also popular in neighboring Southeast Asian countries"", <S> Bakso <P> country <O> Indonesia, <S> Bakso <P> ingredient <O> Celery]","""Baicse, a bhfuil séirí contúirteach, is coitianta in Éirinn ar fud na hIonéis, áit a tháinig sé, agus i dtíortha eile an Mheán-Aise. "" ""Baicse, a bhfuil séirí ann, is é deasán traidisiúnta i dTír an Indinéis agus tá sé coitianta i dtíortha an Mheán-Aise freisin. "" ""Baicse, a bhfuil séirí contúirteach, tá sé ón Indinéis ach tá sé coitianta i ngach tír san Indinéis agus san Eacsa an Deas"".",Irish
76,Airport,(X (X)),,"[<S> Alderney <P> capital <O> Saint Anne, Alderney]","""Sent-Ann - il-capitali tal-Olderni"".",Irish
8923,Astronaut,(X (X) (X) (X) (X)),sibling,"[<S> William Anders <P> dateOfRetirement <O> ""1969-09-01"", <S> William Anders <P> selectedByNasa <O> 1963, <S> William Anders <P> birthPlace <O> British Hong Kong, <S> William Anders <P> almaMater <O> ""AFIT, M.S. 1962""]","""Gá roghnaigh William Anders (a rugadh i Hong Kong na Breataine) ag NASA i 1963 tar éis dó freastal ar AFIT, MS 1962 agus d'éirigh sé as oifig ar 1969-09-01. """,Irish
4401,ComicsCharacter,(X (X) (X)),sibling,"[<S> Bozo the Iron Man <P> creator <O> George Brenner, <S> Bozo the Iron Man <P> fullName <O> ""Hugh Hazzard""]","""Is é Hugh Hazzard an t-ainm iomlán Bozo an Fear Iarainn agus cruthaigh George Brenner é. """", ""Tá ainm iomlán Bozo an Fear Iarainn ""Hugh Hazzard"" a cruthaíodh ag George Brenner. """", Is é George Brenner an cruthaitheoir Bozo an Fear Iarainn a bhfuil an alter ego aige Hugh Hazzard. """,Irish
5737,Airport,(X (X (X) (X))),mixed,"[<S> Al Asad Airbase <P> operatingOrganisation <O> United States Air Force, <S> United States Air Force <P> battle <O> Korean War, <S> United States Air Force <P> battle <O> 1986 United States bombing of Libya]","""Tá bonn aer Al Asad ag an gComhshaothrach Stáit Aontaithe na Stát Aontaithe a bhí páirteach sa Chogadh Chóiré agus sa bhobadhadh ar Liobáil 1986.",Irish
4147,Food,(X (X) (X) (X) (X)),sibling,"[<S> Beef kway teow <P> mainIngredient <O> ""Kway teow, beef tender loin, gula Melaka, sliced, dried black beans, garlic, dark soy sauce, lengkuas, oyster sauce, soya sauce, chilli and sesame oil"", <S> Beef kway teow <P> ingredient <O> Sesame oil, <S> Beef kway teow <P> region <O> Indonesia, <S> Beef kway teow <P> country <O> ""Singapore and Indonesia""]","""Cuéitéau avec goвядиной éagfar in Indoneazie agus Singapore. Is iad na príomh-inneachtaí é cuái тяу, goвяжья вырезка, siúcra palm, fabal dubh déag, a ghearradh le lomtiками, garnák, sos soé dubh, imbiрь, sos uстричный, sos soé, péirc chili agus кунжутное масло.",Irish
4578,Airport,(X (X) (X) (X) (X) (X)),sibling,"[<S> Angola International Airport <P> location <O> Ícolo e Bengo, <S> Angola International Airport <P> cityServed <O> Luanda, <S> Angola International Airport <P> runwayLength <O> 4000.0, <S> Angola International Airport <P> elevationAboveTheSeaLevelInMetres <O> 159, <S> Angola International Airport <P> runwayName <O> ""05L/23R""]","""Tá Aerfort Idirnáisiúnta An-Ghaeilge suite i gcathair Icole-e-Bengue, Luanda. Tá an t-aisleamh-sléibhe 05L/23R de 4000 troigh, agus tá sé suite ar airde 159 méadar os cionn leibhéal na mara. """,Irish
2410,Airport,(X (X (X) (X))),mixed,"[<S> Andrews County Airport <P> location <O> Texas, <S> Texas <P> language <O> Spanish language, <S> Texas <P> capital <O> Austin, Texas]","""Ispanish - é an teanga a labhraítear in Austin, Stáit Teixas (sa bhfuil Aerfort Contae Andruis ann)."", ""Is é an Aerfort Contae Andruis atá i Stáit Teixas, a bhfuil Austin ina phríomhchathair. Is é an Spáinnis - ceann de na teangacha cainte there. "", ""Is é an Aerfort Contae Andruis atá i Stáit Teixas, a bhfuil Austin ina phríomhchathair, agus is é an Spáinnis - é ceann de na teangacha a labhraítear ann"".",Irish
11421,Astronaut,(X (X) (X) (X) (X) (X)),sibling,"[<S> Buzz Aldrin <P> birthPlace <O> Glen Ridge, New Jersey, <S> Buzz Aldrin <P> nationality <O> United States, <S> Buzz Aldrin <P> selectedByNasa <O> 1963, <S> Buzz Aldrin <P> mission <O> Apollo 11, <S> Buzz Aldrin <P> almaMater <O> ""Massachusetts Institute of Technology, Sc.D. 1963""]","""Gan American Buzz Aldrin i Glen Ridge, New Jersey, céim amach i 1963 ó MIT le Sc.D agus sa bhliain chéanna roghnaíodh é ag NASA a bhí ina bhall foirne ar Apollo 11."", ""Buzz Aldrin a bhí ar dtús ó Glen Ridge, New Jersey, Stáit Aontaithe Mheiriceá céim amach ó MIT le Sc.D i 1963. Ansin chuaigh sé isteach i NASA i 1963 agus tháinig sé ina bhall foirne Apollo 11"".",Irish
9296,CelestialBody,(X (X) (X) (X) (X)),sibling,"[<S> (410777) 2009 FD <P> discoverer <O> Spacewatch, <S> (410777) 2009 FD <P> epoch <O> 2015-06-27, <S> (410777) 2009 FD <P> mass <O> 8.3 (kilograms), <S> (410777) 2009 FD <P> periapsis <O> 88234300000.0]","""((410777) 2009 FD a fuarthas ag Spacewatch agus tá dáta epoch de 27 Meitheamh 2015. Tá méas 8.3kgs agus periapsis de 88234300000.0."", ""Tá an dáta epoch de 410777 2009 FD 27 Meitheamh 2015 agus a fuarthas ag Spacewatch. Tá méas 8.3 kg agus periapsis de 88234300000.0."", ""(((410777) 2009 FD a fuarthas ag Spacewatch. Tá méas 8.3 kg agus periapsis de 8823",Irish
3355,Airport,(X (X) (X)),sibling,"[<S> Ashgabat International Airport <P> operatingOrganisation <O> Turkmenistan Airlines, <S> Ashgabat International Airport <P> elevationAboveTheSeaLevelInMetres <O> 211]","""Tá Aerfort Idirnáisiúnta Ashgabat ag oibriú ag Turkmenistan Airlines agus tá sé 211 méadar os cionn leibhéal na farraige. "", ""Tá an eagraíocht oibriúcháin don Aerfort Idirnáisiúnta Ashgabat atá os cionn 211 méadar os cionn leibhéal na farraige ar a dtugtar Turkmenistan Airlines. "", ""Tá Aerfort Idirnáisiúnta Ashgabat ag oibriú ag Turkmenistan Airlines, tá sé 211m os cionn leibhéal na farraige. """,Irish
1326,Airport,(X (X) (X)),sibling,"[<S> Adirondack Regional Airport <P> 1stRunwayLengthFeet <O> 6573, <S> Adirondack Regional Airport <P> elevationAboveTheSeaLevel (in metres) <O> 507]","""Tá aerfort réigiúnach Adirondac suite ar airde 507 méadar os cionn leibhéal na mara, agus tá an 1ú aerfort aerárthach suite ar feadh 6573 troigh"", ""Tá an aerfort réigiúnach Adirondac suite ar feadh 507 méadar os cionn leibhéal na mara, agus tá an 1ú aerfort aerárthach suite ar feadh 6573 troigh"", ""Tá an aerfort réigiúnach Adirondac suite ar feadh 507 méadar os cionn leibhéal na mara, agus tá an chéad fhad",Irish
4769,Building,(X (X (X) (X) (X) (X))),mixed,"[<S> Adare Manor <P> country <O> Republic of Ireland, <S> Republic of Ireland <P> leader <O> Enda Kenny, <S> Republic of Ireland <P> demonym <O> Irish people, <S> Republic of Ireland <P> language <O> Irish language, <S> Republic of Ireland <P> currency <O> Euro]","""Ionadaithe na hÉireann - Irish, Irish is é an teanga eile a úsáidtear sa rialtas, a bhfuil ceann agat ag Eanda Kenni.",Irish
12478,Monument,(X (X (X) (X) (X) (X))),mixed,"[<S> Turkey <P> leader <O> Ahmet Davutoğlu, <S> Turkey <P> capital <O> Ankara, <S> Turkey <P> largestCity <O> Istanbul, <S> Turkey <P> currency <O> Turkish lira, <S> Atatürk Monument (İzmir) <P> location <O> Turkey]","""Is é Ankara príomhchathair na Tuirc, cé go bhfuil an chathair is mó ann Istanbul. Is é ceannaire na Tuirc Ahmet Davutoglu agus tá an t-airgead ar eolas mar an lira Tuirc. Tá an t-amhrán Ataturk suite laistigh den tír. """", ""Is é Ankara príomhchathair na Tuirc agus is é Ahmet Davutoglu ceannaire na tíre. Is é Istanbul an chathair is mó sa Tuirc. Is é airgeadra na tíre an Lira Tuirc agus tá an Monument Atatürk suite sa tír.",Irish
2043,MeanOfTransportation,(X (X)),,[<S> 1955 Dodge <P> manufacturer <O> Dodge],"""Tá Dodge 1955 déanta ag Dodge. "" ""Tá Dodge 1955 déanta ag Dodge. """,Irish
12180,Food,(X (X) (X (X)) (X (X))),mixed,"[<S> Batagor <P> country <O> Indonesia, <S> Indonesia <P> leader <O> Jusuf Kalla, <S> Shumai <P> ingredient <O> Shiitake, <S> Batagor <P> dishVariation <O> Shumai, <S> Batagor <P> dishVariation <O> Siomay]","""Tá Batagor le fáil sa tír na hIonadóise a bhfuil Jusuf Kalla ina cheannteideal. Is comhábhair é Shiitake de Shumai a bhfuil éagsúlacht de Bataho agus Siomay. """", Tá Batagor tagtha ó Innéidéis áit a bhfuil Jusuf Kalla ina leas-uachtarán. Is iad Siomay agus Shumai ná éagsúlachtaí den bhia agus tá shiitake acu go léir. "", ""Tá Batagor, Shumai agus Siomay ná éagsúlachtaí den bhia céanna. Is é ceann de na comhábhair",Irish
