id,category,shape,shape_type,triples,lexicalization,prefix
1936,Food,(X (X) (X)),sibling,"[<S> Ayam penyet <P> region <O> Malaysia, <S> Ayam penyet <P> ingredient <O> Fried chicken]","""Жареная курица - aon de na comhábhair i bhláth mór Malaisia, Ayam Penyet, a thagann as an Malaisia. """,Irish
3086,WrittenWork,(X (X)),,[<S> Above the Veil <P> country <O> Australians],"""Over the Veil is ó thír na hOstraile"".",Irish
1051,Building,(X (X)),,[<S> Ampara Hospital <P> website <O> <http://www.ghampara.gov.lk/>],"""Tá suíomh Gréasáin ag Ospidéal Ampara: http://www.ghampara.gov.lk/"".",Irish
2182,SportsTeam,(X (X (X))),chain,"[<S> A.F.C. Blackpool <P> manager <O> Stuart Parker (footballer), <S> Stuart Parker (footballer) <P> club <O> Bury F.C.]","""Maneadóir FC Blackpool - Stuart Parker, a bhí ag imirt san fhéile le haghaidh FC ""Beary""."", ""Maneadóir FC Blackpool - Stuart Parker (footballer), a bhfuil ag imirt le haghaidh FC ""Beary""."", ""Stuart Parker bhí ina bhainisteoir FC Blackpool agus bhí ag imirt san fhéile le haghaidh Beary"".",Irish
203,Airport,(X (X)),,[<S> Belgium <P> leader <O> Charles Michel],"""Il-mexxej tal-Belġju huwa Charles Michel"", ""Il-mexxej tal-Belġju huwa Charles Michel"".",Irish
4465,Company,(X (X) (X)),sibling,"[<S> Hypermarcas <P> location <O> Brazil, <S> Hypermarcas <P> location <O> São Paulo]","""Tá Hypermarcas suite i São Paulo, an Bhrasaíl. """,Irish
12499,Politician,(X (X) (X) (X) (X (X))),mixed,"[<S> Abdul Taib Mahmud <P> successor <O> Adenan Satem, <S> Abdul Taib Mahmud <P> party <O> Parti Pesaka Bumiputera Bersatu, <S> Abdul Taib Mahmud <P> birthPlace <O> Miri, Malaysia, <S> Abdul Taib Mahmud <P> residence <O> ""Demak Jaya, Jalan Bako, Kuching, Sarawak"", <S> Adenan Satem <P> almaMater <O> University of Adelaide]","""Ganadh Abdul Taib Mahmud ball na Páirtí Pesaka Bumiputera Bersatu i Miri, Malaysia agus tá cónaí air i Demak Jaya, Jalan Bako, Kuching, Sarawak.",Irish
3470,Artist,(X (X) (X)),sibling,"[<S> Al Anderson (NRBQ band) <P> associatedBand/associatedMusicalArtist <O> NRBQ, <S> Al Anderson (NRBQ band) <P> genre <O> Rock music]","""Tá Al Anderson ag imirt leis an ghrúpa NRBQ agus tá ceol rúc á dhéanamh aige. "" ""Tá ceol rúc ina ghnéas Al Anderson, a bhíonn ag imirt leis an ghrúpa NRBQ. """,Irish
8476,Airport,(X (X (X) (X) (X))),mixed,"[<S> Al Asad Airbase <P> operatingOrganisation <O> United States Air Force, <S> United States Air Force <P> attackAircraft <O> Lockheed AC-130, <S> United States Air Force <P> battle <O> Korean War, <S> United States Air Force <P> battle <O> United States invasion of Panama]","""Is é an eagraíocht oibríochtúil do chúnamh aeir Al Asad an Fhorsaí aeir na Stát Aontaithe a bhí páirteach i gcionn Panama, a bhí i gcluiche sa Chogadh Chóiré agus a chuir an aerárthach ionsaí Lockheed AC130 i bhfeidhm. """,Irish
5537,WrittenWork,(X (X (X))),chain,"[<S> A Glastonbury Romance <P> precededBy <O> Wolf Solent, <S> Wolf Solent <P> author <O> John Cowper Powys]","""Is é John Cowper Powys údar Wolf Solent a leanann A Glastonbury Romance. """,Irish
1718,CelestialBody,(X (X) (X)),sibling,"[<S> 101 Helena <P> escapeVelocity <O> 0.0348 (kilometrePerSeconds), <S> 101 Helena <P> apoapsis <O> 441092000.0 (kilometres)]","""(101) Tá luas éagóireachta 0,0348 km/s agus an apapsid 441092000,0 km."", ""(101) Tá luas cosmach eile ag Elena 0,0348 km/s, agus an ionad - 441092000,0 km."", ""U (101) Tá ionad 441092000,0 km. agus luas éagóireachta - 0,0348 km/s"".",Irish
10238,MeanOfTransportation,(X (X (X (X (X))))),chain,"[<S> Germany <P> capital <O> Berlin, <S> Neptun Werft <P> city <O> Rostock, <S> Rostock <P> country <O> Germany, <S> A-Rosa Luna <P> builder <O> Neptun Werft]","""Bhuigh Neptun Werft atá bunaithe i Rostock an A-Rosa Luna. Tá Rostock sa Ghearmáin, áit a bhfuil an príomhchathair Berlin. """,Irish
5309,Astronaut,(X (X) (X (X)) (X (X) (X))),mixed,"[<S> Buzz Aldrin <P> birthPlace <O> Glen Ridge, New Jersey, <S> Buzz Aldrin <P> mission <O> Apollo 11, <S> Buzz Aldrin <P> selectedByNasa <O> 1963, <S> Glen Ridge, New Jersey <P> isPartOf <O> Essex County, New Jersey, <S> Apollo 11 <P> backup pilot <O> William Anders, <S> Apollo 11 <P> operator <O> NASA]","Rugadh Bazz Oldrín i gCeantar Glen-Ridge, Contae Essex, Stáit Nua-Jersey. I 1963 chuaigh sé isteach i NASA, áit a mbeidh sé ag gníomhú mar bhall foirne ar bord misean ""Apollon-11"".",Irish
3333,University,(X (X) (X) (X)),sibling,"[<S> AWH Engineering College <P> country <O> India, <S> AWH Engineering College <P> established <O> 2001, <S> AWH Engineering College <P> academicStaffSize <O> 250]","""I 2001 in India a bunaíodh an Coláiste Einneolaíoch ""AWH"", ina bhfuil 250 fostaí eolaíoch ann. """,Irish
7473,MeanOfTransportation,(X (X) (X) (X)),sibling,"[<S> AMC Matador <P> assembly <O> Thames, New Zealand, <S> AMC Matador <P> modelYears <O> 1971, <S> AMC Matador <P> relatedMeanOfTransportation <O> AMC Ambassador]","""Tá an AMC Matador, a bhaineann leis an Ambasadóir AMC, déanta le linn 1971 agus a chomhdhéanamh i Thames, Nua-Shéalainn. """,Irish
2681,SportsTeam,(X (X)),,"[<S> A.C. Chievo Verona <P> fullName <O> ""Associazione Calcio ChievoVerona S.r.l.""]","""Is é ainm iomlán AC Chievo Verona ""Associazione Calcio ChievoVerona S.r.l."""", Is é Associazione Calcio ChievoVerona S.r.l. an t-ainm iomlán A.C. Chievo Verona"".",Irish
12146,Food,(X (X (X)) (X (X) (X))),mixed,"[<S> Baked Alaska <P> country <O> France, <S> France <P> leader <O> Manuel Valls, <S> Hong Kong <P> leader <O> Carrie Lam (politician), <S> Hong Kong <P> language <O> Chinese language, <S> Baked Alaska <P> region <O> Hong Kong]","""Bakeed Alaska tá ó na Fraince agus tá sé ar fáil i Hong Kong freisin. Manuel Valls is ceannaire sa Fhrainc, agus Carrie Lam is ceannaire polaitiúil i Hong Kong. Is é an tSínis ceann de na teangacha a labhraítear i Hong Kong. """", Baked Alaska tá ó na Fraince (an ceannaire Manuel Valls) ach tá sé ar fáil freisin i Hong Kong (an ceannaire Carrie Lam) áit a labhraíonn siad an tSínis. "", ""Bakeed Alaska bunaíodh i Manuel Valls ar an gceannas ar an F",Irish
10099,MeanOfTransportation,(X (X (X) (X) (X))),mixed,"[<S> Abarth 1000 GT Coupé <P> designCompany <O> Gruppo Bertone, <S> Gruppo Bertone <P> foundationPlace <O> Italy, <S> Gruppo Bertone <P> foundationPlace <O> Turin, <S> Gruppo Bertone <P> foundedBy <O> Giovanni Bertone]","""Bhí an Abarth 1000 GT Coupé deartha ag Gruppo Bertone a bunaíodh ag Giovanni Bertone, i Torino, na hIodáile. """,Irish
6551,Building,(X (X) (X) (X)),sibling,"[<S> Asser Levy Public Baths <P> location <O> Manhattan, <S> Asser Levy Public Baths <P> NationalRegisterOfHistoricPlacesReferenceNumber <O> ""80002709"", <S> Asser Levy Public Baths <P> addedToTheNationalRegisterOfHistoricPlaces <O> ""1980-04-23""]","""Tá Baths Poiblí Asser Levy suite i Manhattan agus cuireadh é san áireamh sa chlár Náisiúnta na n-Áiteanna Stairiúla ar 23 Aibreán 1980 leis an uimhir tagairt 80002709. """,Irish
11854,City,(X (X) (X) (X) (X) (X)),sibling,"[<S> Angola, Indiana <P> elevationAboveTheSeaLevel <O> 324.0, <S> Angola, Indiana <P> isPartOf <O> Pleasant Township, Steuben County, Indiana, <S> Angola, Indiana <P> populationDensity <O> 524.5 (inhabitants per square kilometre), <S> Angola, Indiana <P> isPartOf <O> United States, <S> Angola, Indiana <P> areaTotal <O> 16.55 (square kilometres)]","""Tá an t-Aonla i gContae Pleasant mar chuid de Choiste Steuben, Indiana i Stáit Aontaithe Mheiriceá. Tá an t-ionad daonra ann 524.5 km ó thuaidh, 324 méadar os cionn an mhuir, agus tá an líon daonra ag 16.55 km ó thuaidh"".",Irish
12594,Politician,(X (X) (X (X)) (X (X))),mixed,"[<S> Alvah Sabin <P> party <O> Whig Party (United States), <S> Whig Party (United States) <P> leader <O> Daniel Webster, <S> Alvah Sabin <P> region <O> Vermont's 3rd congressional district, <S> Vermont <P> largestCity <O> Burlington, Vermont, <S> Alvah Sabin <P> state <O> Vermont]","""Reagódh Alvah Sabin Vermont a bhfuil a chathair is mó Burlington. Reagódh sé 3ú Siúdarás Comhdhála Vermont. Daniel Webster is ceannaire an pháirtí Whig. """,Irish
3452,Artist,(X (X (X))),chain,"[<S> Agustín Barboza <P> deathPlace <O> Asunción, <S> Asunción <P> isPartOf <O> Gran Asunción]","""Mhair Agustin Barboza in Asuncion, cuid de Gran Asunción. "", ""Mhair Agustin Barboza in Asuncion atá mar chuid de Gran Asuncion. "", ""Mhair Agustin Barboza in Asuncion (part of Gran Asuncion). """,Irish
4129,CelestialBody,(X (X) (X)),sibling,"[<S> 10 Hygiea <P> orbitalPeriod <O> 5.57 (days), <S> 10 Hygiea <P> apoapsis <O> 523951582.33968 (kilometres)]","""10 Hygiea tá tréimhse orbital de 5.57 lá agus apoapsis de 523951582.33968 ciliméadar."", ""10 Hygiea tá apoapsis de 523951582.33968 ciliméadar agus tréimhse orbital de 5.57 lá. """,Irish
8326,WrittenWork,(X (X) (X (X))),mixed,"[<S> Alcatraz Versus the Evil Librarians <P> language <O> English language, <S> United States <P> ethnicGroup <O> White Americans, <S> Alcatraz Versus the Evil Librarians <P> country <O> United States]","""Tá an leabhar Alcatraz Versus the Evil Librarians scríofa sa teanga Béarla agus tá sé scríofa ón Stát Aontaithe. Tá ceann de na grúpaí eitneacha sna Stáit Aontaithe ina Meiriceánaigh Bán. """,Irish
2017,Food,(X (X)),,[<S> Tomato <P> family <O> Solanaceae],"""Tá an tomat de theaghlach Solanaceae. "" ""Tá an tomat de theaghlach Solanaceae. "" ""Tá an tomat de theaghlach Solanaceae. """,Irish
5090,Politician,(X (X (X))),chain,"[<S> Adam Holloway <P> battle <O> Gulf War, <S> Gulf War <P> commander <O> George H. W. Bush]","""Bhí Adam Holloway páirteach sa Chogadh an Chuailte, áit a raibh George H. W. Bush ina choimisinéir. "" ""Bhí Adam Holloway páirteach sa Chogadh an Chuaite, áit a raibh George H. W. Bush ina cheannard. "" ""Bhí George H. W. Bush ina choimisinéir agus bhí Adam Holloway páirteach sa choimisin"".",Irish
3507,Airport,(X (X) (X) (X) (X)),sibling,"[<S> Appleton International Airport <P> location <O> Greenville, Wisconsin, <S> Appleton International Airport <P> runwayLength <O> 1982.0, <S> Appleton International Airport <P> elevationAboveTheSeaLevel <O> 280, <S> Appleton International Airport <P> runwayName <O> ""12/30""]","""Miss F'Grinville, Wisconsin, Aerfort Idirnáisiúnta na Epleton, atá suite ar airde 280 méadar ar leibhéal an t-uisce.",Irish
8110,University,(X (X) (X) (X)),sibling,"[<S> Accademia di Architettura di Mendrisio <P> country <O> Switzerland, <S> Accademia di Architettura di Mendrisio <P> numberOfStudents <O> 600, <S> Accademia di Architettura di Mendrisio <P> city <O> Mendrisio]","""Tá Academia di Architettura di Mendrisio suite i Mendrisio, na hEilvéise agus tá 600 mac léinn ann. """,Irish
9086,Building,(X (X) (X) (X) (X)),sibling,"[<S> 103 Colmore Row <P> location <O> ""Colmore Row, Birmingham, England"", <S> 103 Colmore Row <P> completionDate <O> 1976, <S> 103 Colmore Row <P> buildingStartDate <O> ""1973"", <S> 103 Colmore Row <P> floorCount <O> 23]","""Tá 23 réime ag 103 Colmore Row agus tógadh idir 1973 agus 1976 i mBirmingham, Sasana. """,Irish
2431,Politician,(X (X)),,[<S> Abner W. Sibal <P> region <O> Connecticut's 4th congressional district],"""Bhí Abner W Sibal ionadaí ar an 4ú Dáil Congráise Connecticut"".",Irish
10337,Politician,(X (X (X)) (X (X))),mixed,"[<S> Ab Klink <P> almaMater <O> Erasmus University Rotterdam, <S> Erasmus University Rotterdam <P> affiliation <O> Association of MBAs, <S> Netherlands <P> currency <O> Euro, <S> Ab Klink <P> birthPlace <O> Netherlands]","""Tá an t-Ollscoil Erasmus i Rotterdam ceangailte le Comhlacht na n-Aigreacha MBAs i dteagmháil le Ab Klink.",Irish
3143,WrittenWork,(X (X)),,"[<S> Brandon Sanderson <P> birthPlace <O> Lincoln, Nebraska]","""Cerwyd Brandon Sanderson yn Lincoln Nebraska"", ""Cerwyd Brandon Sanderson yn Lincoln, Nebraska"".",Irish
2515,Astronaut,(X (X) (X) (X)),sibling,"[<S> Elliot See <P> deathPlace <O> St. Louis, <S> Elliot See <P> birthPlace <O> Dallas, <S> Elliot See <P> nationality <O> United States]","""Bhrógaigh an Meiriceánach Elliott Si i Dallas agus fuair sé bás i St. Louis. "" ""Bhrógaigh Elliott Si i Dallas, Stáit Aontaithe Mheiriceá, agus fuair sé bás i St. Louis. "" """,Irish
2068,MeanOfTransportation,(X (X)),,[<S> AIDAluna <P> shipBeam <O> 32.2],"""Tá réasúr an loingseoir 32.2 ag an AIDAluna"", ""Is é réasúr an loingseoir AIDAluna 32.2m."", ""Is é fad réasúr an loingseoir AIDAluna 32.2"".",Irish
3876,CelestialBody,(X (X) (X) (X) (X)),sibling,"[<S> 103 Hera <P> epoch <O> 2011-08-27, <S> 103 Hera <P> escapeVelocity <O> 0.0482 (kilometrePerSeconds), <S> 103 Hera <P> orbitalPeriod <O> 1622.213 (days), <S> 103 Hera <P> apoapsis <O> 437170000.0 (kilometres)]","""(103) Tá luas éigeantach de 27 Lúnasa 2011 agus luas éigeantach de 0,0482 km/s. Tá an tréimhse orbital aige 1622,213 lá, agus tá an ionad 437,170 milliún km. aige"", ""(103) Tá luas éigeantach de 0,0482 km/s ag an Ghearra le 31 Iúil 2016, tréimhse orbital 1622,213 lá agus an ionad 437170000,0 km."", ""(103) Tá aois éigeantach de 27 Lúnasa 2011 ag an Ghearra, agus tá an t-amhr",Irish
3469,Artist,(X (X) (X)),sibling,"[<S> Al Anderson (NRBQ band) <P> associatedBand/associatedMusicalArtist <O> NRBQ, <S> Al Anderson (NRBQ band) <P> genre <O> Country music]","""Mae Al Anderson yn chwarae le'n fhoireann NRBQ ac mae ei genre yn gerddoriaeth dir. """,Irish
10568,SportsTeam,(X (X (X) (X) (X))),mixed,"[<S> 1. FC Magdeburg <P> manager <O> Jens Härtel, <S> Jens Härtel <P> club <O> Berliner AK 07, <S> Jens Härtel <P> club <O> SV Babelsberg 03, <S> Jens Härtel <P> club <O> FSV Zwickau]","""Is é Jens Härtel bainisteoir an FC Magdeburg, atá ceangailte leis an gclub FSV Zwickau. Chlaigh sé le haghaidh Berliner AK 07, agus anois ag imirt le haghaidh SV Babelsberg 03."", ""Chlaigh Jens Hartel le haghaidh Berliner AK 07 agus tá sé ina bainisteoir 1 FC Magdeburg. Tá sé ina chomhalta den chlub FSV Zwickau agus ag imirt le haghaidh SV Babelsberg 03.""",Irish
6283,Athlete,(X (X) (X) (X)),sibling,"[<S> Aleksander Barkov, Jr. <P> birthYear <O> 1995, <S> Aleksander Barkov, Jr. <P> club <O> Florida Panthers, <S> Aleksander Barkov, Jr. <P> birthPlace <O> ""Tampere, Finland""]","""Gan Alexander Barkov, Jr. i Tampere, na Fhilimne i 1995 agus tá sé ag imirt le haghaidh Florida Panthers. "", ""Gan Alexander Barkov Jr. i Tampere, na Fhilimne i 1995 agus tá a chlub Florida Panthers. "", ""Gan Alexander Barkov Jr. i Tampere, na Fhilimne i 1995 agus tá a chlub Florida Panthers. """,Irish
6590,CelestialBody,(X (X) (X) (X)),sibling,"[<S> (19255) 1994 VK8 <P> epoch <O> 2006-12-31, <S> (19255) 1994 VK8 <P> mass <O> 5.6 (kilograms), <S> (19255) 1994 VK8 <P> orbitalPeriod <O> 8788850000.0]","""Is é an 31 Nollaig 2006 an tréimhse (19255) 1994 VK8, a bhfuil tréimhse orbital de 8788850000.0 agus tromlach de 5.6kg."", ""(19255) 1994 VK8 tá dáta époque de 31.12.2006, tromlach de 5.6 kg agus tromlach orbital de 8788850000.0.""",Irish
1013,Building,(X (X)),,"[<S> Adisham Hall <P> address <O> ""St. Benedict's Monastery, Adisham, Haputhale, Sri Lanka""]","""Tá an t-Adhisham Hall suite ar Chlaacht naomh Benedikt, Adisham, Haputhale, Sri Lanka. """", Tá seoladh an Adhisham Hall ina Chlaacht naomh Benedikt, Adisham, Haputhale, Sri Lanka. "", "" Is é seoladh an Adhisham Hall ina Chlaacht naomh Benedikt, Adisham, Haputhale, Sri Lanka. """,Irish
707,Athlete,(X (X)),,"[<S> Akeem Adams <P> birthPlace <O> ""Point Fortin, Trinidad and Tobago""]","""B'é Point Fortin, Trinidad agus Tobago, áit rugadh Akeem Adams. "" ""B'é Point Fortin, Trinidad agus Tobago, áit rugadh Akeem Adams. """,Irish
4250,Monument,(X (X) (X) (X (X))),mixed,"[<S> Dead Man's Plack <P> location <O> England, <S> England <P> capital <O> London, <S> Dead Man's Plack <P> dedicatedTo <O> Æthelwald, Ealdorman of East Anglia, <S> Dead Man's Plack <P> material <O> Rock (geology)]","""Londún - príomhchathair na Sasana, áit ar féidir é a fháil. Is é an fhoghlaim ar an gcruinniú i ndáil le Æthelvaldu, an t-altóir ó thuaidh na Sasana. """,Irish
4634,Astronaut,(X (X) (X) (X) (X) (X)),sibling,"[<S> Alan Bean <P> nationality <O> United States, <S> Alan Bean <P> occupation <O> Test pilot, <S> Alan Bean <P> birthDate <O> ""1932-03-15"", <S> Alan Bean <P> mission <O> Apollo 12, <S> Alan Bean <P> birthPlace <O> Wheeler, Texas]","""Alan Binn - saoránach na Stát Aontaithe, Rugadh i Wheeler, Stáit Teachas, 15 Márta 1932. Bhí sé ina phailota-téarbhallóir agus ina bhall foirne ar bord ""Apolloon-12"".",Irish
10328,Politician,(X (X) (X) (X) (X)),sibling,"[<S> Ab Klink <P> almaMater <O> Erasmus University Rotterdam, <S> Ab Klink <P> party <O> Christian Democratic Appeal, <S> Ab Klink <P> birthPlace <O> Stellendam, <S> Ab Klink <P> office <O> Ministry of Health, Welfare and Sport (Netherlands)]","""Bhí Ab Klink, a rugadh i Stellendam agus atá i bpáirtí an Chríostaí Dhaonlachta Chontae. D'oibrigh sé ag an Aire Sláinte, Sochaí agus Spórt san Ísiltír agus is é Erasmus University Rotterdam a alma mater é.",Irish
2718,CelestialBody,(X (X) (X) (X)),sibling,"[<S> (66063) 1998 RO1 <P> epoch <O> 2013-11-04, <S> (66063) 1998 RO1 <P> formerName <O> ""1999 SN5"", <S> (66063) 1998 RO1 <P> periapsis <O> 41498400000.0]","""(66063) 1998 RO1 (preжнее название: ""2000 SN5"") имеет эпоху - 04.11.2013, а его перицентр - 41498400000,0 Гм."", ""(66063) 1998 RO1 (ранее назывался 2000 SN5) имеет эпоху - 04.11.2013, а его перицентр - 41498400000,0 Гм. """,Irish
2830,ComicsCharacter,(X (X) (X (X))),mixed,"[<S> Balder (comicsCharacter) <P> creator <O> Jack Kirby, <S> Jack Kirby <P> nationality <O> Americans, <S> Balder (comicsCharacter) <P> creator <O> Stan Lee]","""Stan Lee U l-American Jack Kirby ħolqu karattri tal-kumikssi ta' Balder"".",Irish
8880,Astronaut,(X (X) (X) (X) (X)),sibling,"[<S> Buzz Aldrin <P> alternativeName <O> ""Edwin E. Aldrin, Jr."", <S> Buzz Aldrin <P> awards <O> 20, <S> Buzz Aldrin <P> almaMater <O> ""Massachusetts Institute of Technology, Sc.D. 1963"", <S> Buzz Aldrin <P> birthDate <O> ""1930-01-20""]","""Buzz Aldrin twisted Edwin E. Aldrin, Jr fl-1930-01-20. Attendu l-Istitut tat-Technologie ta' Massachusetts li kiseb il-ScD. fl-1963.",Irish
7873,Politician,(X (X) (X) (X)),sibling,"[<S> Alvah Sabin <P> office <O> Secretary of State of Vermont, <S> Alvah Sabin <P> religion <O> Baptists, <S> Alvah Sabin <P> birthPlace <O> Georgia, Vermont]","""Ganadh i Georgia, Vermont, d'oibrigh Alvah Sabin mar Rúnaí Stáit Vermont agus bhí sé ina Baptist. "" ""Ganadh Alvah Sabin i Georgia, Vermont. D'oibrigh sé mar Rúnaí Stáit Vermont agus bhí sé ina Baptist freisin. """,Irish
